badflag,customer_data_quality_flag,last_payment_amount,current_payment_method_fdd,pay_12m_balance_ratio,total_days_in_collection,total_balance,debt_age_weeks,analysis_date,new_account_number
0,1,0,0,-0.3727406,337,1894.81,38,31/10/2022,10345
1,0,0,0,,213,628.27,35,31/10/2022,10346
0,0,0,0,-7.5375247,29,35.97,2,31/10/2022,10347
0,1,266.64,1,-1.3159456,0,910.19,31,31/10/2022,10348
1,1,151,0,,225,6828.83,37,31/10/2022,10349
0,0,0,0,,245,1194.49,18,31/10/2022,10350
0,1,0,0,-1.7503786,197,709.85,15,31/10/2022,10351
1,0,0,0,,304,2360.48,43,31/10/2022,10352
1,1,0,0,,,695.88,71,31/10/2022,10353
0,1,69.07,1,-4.3897605,0,146.84,17,31/10/2022,10354
1,1,0,0,-0.17674798,321,2988.62,38,31/10/2022,10355
0,0,0,0,-2.8992429,51,136.59,2,31/10/2022,10356
1,0,0,0,-5.874937,153,29.58,11,31/10/2022,10357
0,1,0,1,-30.330673,29,7.54,1,31/10/2022,10358
0,1,0,0,-11.012636,92,135.61,0,31/10/2022,10359
0,1,0,0,,336,11435.41,146,31/10/2022,10360
0,0,0,0,,60,494.33,11,31/10/2022,10361
0,0,0,0,-10.060786,58,77.52,4,31/10/2022,10362
0,1,0,1,-4.822324,114,35.87,11,31/10/2022,10363
1,0,0,0,,0,5.54,14,31/10/2022,10364
0,1,0,0,-0.6696655,336,1466.11,55,31/10/2022,10365
1,0,0,0,,336,849.36,77,31/10/2022,10366
0,1,0,0,-103.56537,0,7.67,1,31/10/2022,10367
0,1,0,0,-14.029618,37,15.66,0,31/10/2022,10368
0,1,67.82,1,-2.773456,298,95.41,5,31/10/2022,10369
0,1,0,1,-3.2499065,87,97.08,11,31/10/2022,10370
0,1,349.09,1,-93.17064,0,31.96,0,31/10/2022,10371
0,0,0,1,-1.4709334,3,170.62,2,31/10/2022,10372
0,0,0,0,-29.660835,10,22.58,0,31/10/2022,10373
0,0,0,0,-24.968174,191,36.19,6,31/10/2022,10374
1,0,0,0,-18.14255,96,13.15,18,31/10/2022,10375
0,1,0,1,-11.711165,52,22.96,4,31/10/2022,10376
0,0,0,0,-8.493947,10,66,3,31/10/2022,10377
1,1,0,0,,,899.05,12,31/10/2022,10378
0,1,0,0,-9.104985,0,90.3,0,31/10/2022,10379
1,1,0,0,,204,1031.85,49,31/10/2022,10380
0,1,8,1,-41.84003,0,3.44,6,31/10/2022,10381
0,1,0,0,-33.063866,21,14.74,1,31/10/2022,10382
0,1,0,0,-14.926053,0,66,4,31/10/2022,10383
0,1,0,0,,,942.76,18,31/10/2022,10384
1,1,0,0,,246,1017.77,170,31/10/2022,10385
0,1,195.18,1,-78.926315,0,14.7,0,31/10/2022,10386
0,1,0,0,-0.2210042,157,1500.65,27,31/10/2022,10387
0,1,0,0,-0.25610468,255,5964.12,106,31/10/2022,10388
0,1,133,1,-1.769113,265,427.53,18,31/10/2022,10389
0,1,0,0,-12.911854,174,52.51,0,31/10/2022,10390
0,1,25.15,1,-4.4636827,153,110.19,4,31/10/2022,10391
0,1,0,0,-7.1247625,85,53.16,0,31/10/2022,10392
0,0,55.11,1,-23.123358,0,34.91,1,31/10/2022,10393
0,1,0,0,-15.421744,131,80.6,0,31/10/2022,10394
1,0,0,0,-7.6358256,154,62.63,1,31/10/2022,10395
0,1,50.09,1,-19.319527,0,33.94,4,31/10/2022,10396
0,1,0,0,,,34,3,31/10/2022,10397
1,0,0,0,,336,4153.92,135,31/10/2022,10398
0,1,83,1,-9.673534,0,127.35,0,31/10/2022,10399
0,0,0,0,,0,36.71,1,31/10/2022,10400
1,1,0,0,-0.108732015,,587.8,9,31/10/2022,10401
0,1,193,1,-0.74146426,0,2017.07,22,31/10/2022,10402
0,1,32.19,1,-21.346386,0,19.88,3,31/10/2022,10403
0,1,13.74,1,-8.681106,0,51.87,2,31/10/2022,10404
0,0,100,0,-0.04136077,188,1440.65,31,31/10/2022,10405
0,1,200,0,,336,5059.2,143,31/10/2022,10406
0,1,0,0,-0.47786427,309,2126.59,37,31/10/2022,10407
0,1,0,1,-15.137918,102,17.19,5,31/10/2022,10408
0,0,0,1,-3.668725,221,127.65,16,31/10/2022,10409
0,0,94.99,1,-6.403188,0,97.89,0,31/10/2022,10410
1,0,0,0,,336,1505.88,138,31/10/2022,10411
1,0,0,0,,0,6.69,25,31/10/2022,10412
0,1,52.53,1,-31.922321,0,22.57,3,31/10/2022,10413
0,1,0,0,-18.477135,41,44.01,3,31/10/2022,10414
1,0,30.74,0,-0.05463444,336,2298.8,74,31/10/2022,10415
1,1,748.91,0,,0,6786.75,143,31/10/2022,10416
0,1,0,0,-0.9966601,240,1121.78,12,31/10/2022,10417
0,1,12.77,1,-3.1214554,0,29.85,14,31/10/2022,10418
0,1,3.32,1,-11.978447,0,40.11,2,31/10/2022,10419
1,0,0,0,,336,2229.17,151,31/10/2022,10420
1,1,0,0,-1.0780584,,519.86,12,31/10/2022,10421
1,1,0,0,-0.07264091,,6322.52,81,31/10/2022,10422
1,1,0,0,,321,740.32,37,31/10/2022,10423
0,1,0,0,-28.90223,20,13.32,3,31/10/2022,10424
1,0,0,0,,0,0.47,10,31/10/2022,10425
0,0,0,0,-12.866981,96,45.18,0,31/10/2022,10426
0,0,0,0,-2.9451122,14,151.42,1,31/10/2022,10427
1,1,10.59,1,-0.5403232,,243.7,121,31/10/2022,10428
0,1,78.57,1,-0.3546718,185,674.21,30,31/10/2022,10429
0,0,0,0,-14.886879,100,22.62,1,31/10/2022,10430
0,1,73,0,-1.9934877,256,475.24,27,31/10/2022,10431
0,0,0,0,-0.5439351,110,192.23,10,31/10/2022,10432
0,1,176.77,1,-8.074794,127,195.23,10,31/10/2022,10433
0,1,0,0,-4.5550103,158,47.08,5,31/10/2022,10434
0,1,224.67,1,-0.95782894,,938.28,8,31/10/2022,10435
0,1,0,1,-3.0043364,264,149.12,23,31/10/2022,10436
0,1,0,0,-3.308989,220,278.91,29,31/10/2022,10437
0,1,0,0,-18.378183,8,48.49,0,31/10/2022,10438
1,1,0,0,,290,94.25,37,31/10/2022,10439
0,0,0,0,-7.501631,0,5.33,0,31/10/2022,10440
0,0,0,0,-12.250707,0,14.77,0,31/10/2022,10441
0,0,0,0,-1.5298029,31,113.31,0,31/10/2022,10442
1,1,0,0,,194,42.17,36,31/10/2022,10443
1,0,0,0,,129,1103.72,22,31/10/2022,10444
0,1,0,0,-9.93062,0,99.83,0,31/10/2022,10445
1,0,0,0,,267,145.12,38,31/10/2022,10446
0,0,0,0,-0.052637704,241,1794.79,33,31/10/2022,10447
0,1,0,0,-0.4699087,316,1087.66,10,31/10/2022,10448
1,1,97,0,-2.3651097,256,381.17,35,31/10/2022,10449
1,1,0,0,,234,2033.47,199,31/10/2022,10450
0,0,289.16,1,-20.13965,0,94.26,3,31/10/2022,10451
1,1,0,0,-0.6308221,183,874.56,26,31/10/2022,10452
0,0,0,0,-3.4998684,23,217.78,0,31/10/2022,10453
1,0,0,0,,336,826.5,28,31/10/2022,10454
1,1,0,0,,301,1069.57,74,31/10/2022,10455
0,1,0,0,-10.773082,98,27.15,3,31/10/2022,10456
0,0,446.35,1,-4.83814,0,764.99,9,31/10/2022,10457
1,0,0,0,,45,17.76,9,31/10/2022,10458
0,1,39.17,1,-25.03757,0,16.35,0,31/10/2022,10459
0,1,78.57,1,-0.3546718,185,674.21,30,31/10/2022,10460
0,1,0,0,-11.721052,0,66,3,31/10/2022,10461
1,0,0,0,-0.018530134,237,6573.87,67,31/10/2022,10462
0,0,0,0,-0.94725,,1003.46,29,31/10/2022,10463
1,1,30,0,,331,1299.5,41,31/10/2022,10464
0,1,0,0,-4.577767,166,110.36,8,31/10/2022,10465
0,0,284.93,1,-5.6469636,0,347.98,0,31/10/2022,10466
1,1,0,0,,305,12.11,28,31/10/2022,10467
0,0,0,0,-3.4627595,139,63.71,0,31/10/2022,10468
0,0,0,0,-20.913685,0,66,4,31/10/2022,10469
1,1,0,0,,188,13.08,39,31/10/2022,10470
0,0,383.51,1,-10.833035,0,291.86,12,31/10/2022,10471
0,1,0,0,-18.56564,0,61.07,1,31/10/2022,10472
0,1,0,0,-47.728287,0,2.55,0,31/10/2022,10473
1,0,0,0,,3,14.85,2,31/10/2022,10474
1,0,0,0,,188,1261.62,34,31/10/2022,10475
0,0,0,0,-0.92742085,59,702.05,0,31/10/2022,10476
0,0,0,0,,122,76.37,12,31/10/2022,10477
0,1,0,0,-0.058615636,99,1730.15,109,31/10/2022,10478
1,1,0,0,,246,278.23,94,31/10/2022,10479
0,1,67,1,-1.0883437,224,247.63,23,31/10/2022,10480
0,1,70.45,1,-6.150382,0,117.01,6,31/10/2022,10481
0,0,0,0,,,0.24,0,31/10/2022,10482
0,1,72.63,1,-14.374844,0,61.87,0,31/10/2022,10483
0,0,0,0,-12.174888,0,79.2,0,31/10/2022,10484
1,1,0,0,-0.5170999,136,1440.59,22,31/10/2022,10485
0,1,0,0,-1.2307249,98,336.95,5,31/10/2022,10486
0,1,0,0,-0.4230303,322,1136.49,16,31/10/2022,10487
0,1,71.59,1,-9.173182,0,76.73,4,31/10/2022,10488
1,0,0,0,,336,1309.98,53,31/10/2022,10489
0,0,0,0,,8,330.14,3,31/10/2022,10490
1,1,0,0,,336,3872.63,141,31/10/2022,10491
0,0,0,0,-7.076676,99,14.91,0,31/10/2022,10492
0,0,0,0,-0.6372646,1,60.63,0,31/10/2022,10493
1,1,0,0,-0.069153905,322,279.21,38,31/10/2022,10494
0,1,0,0,-16.754877,52,49.97,1,31/10/2022,10495
0,1,0,0,-149.161,84,10,3,31/10/2022,10496
1,0,0,0,,0,41.44,1,31/10/2022,10497
1,1,0,0,-0.5599104,325,347.2,39,31/10/2022,10498
0,1,0,0,-13.299129,73,82.97,0,31/10/2022,10499
0,1,0,0,-12.165696,5,62.12,0,31/10/2022,10500
0,1,0,0,-13.622012,19,34.34,0,31/10/2022,10501
0,0,1.19,1,-2.9628706,0,246.94,5,31/10/2022,10502
0,0,136.96,1,-4.441915,0,105.52,2,31/10/2022,10503
0,0,232.12,1,-2.5367813,0,171.75,10,31/10/2022,10504
0,1,45.43,0,-16.633207,0,74.38,2,31/10/2022,10505
1,1,0,0,-3.6909378,0,59.63,0,31/10/2022,10506
0,0,7.43,0,-7.087253,0,61.86,0,31/10/2022,10507
0,0,70,1,-14.0256605,0,68.72,1,31/10/2022,10508
0,1,0,0,-23.544735,0,19.06,1,31/10/2022,10509
0,0,163,1,-0.7709273,0,1045.08,30,31/10/2022,10510
0,1,46.26,1,-8.518839,0,77.85,0,31/10/2022,10511
0,0,110.87,1,-0.89198554,0,56.38,0,31/10/2022,10512
0,1,0,0,-14.551053,183,90.68,0,31/10/2022,10513
0,0,142.59,1,-3.8914568,0,270.81,2,31/10/2022,10514
1,0,0,0,-0.86086303,303,82.93,49,31/10/2022,10515
0,1,44.06,1,-3.5249193,0,157.34,10,31/10/2022,10516
0,1,0,0,-32.784725,0,5.19,0,31/10/2022,10517
0,1,0,0,-38.157673,0,49.49,0,31/10/2022,10518
1,1,11.46,1,-0.23783387,,562.08,82,31/10/2022,10519
1,0,0,0,-0.0605559,20,485.41,5,31/10/2022,10520
0,1,0,0,-4.874689,290,215.04,2,31/10/2022,10521
0,0,0,0,-12.551951,0,26.38,0,31/10/2022,10522
1,0,0,0,,149,720.11,23,31/10/2022,10523
0,1,0,0,-96.58581,0,1.13,0,31/10/2022,10524
0,1,0,0,-3.0170946,98,136.83,11,31/10/2022,10525
1,0,0,0,,,59.3,58,31/10/2022,10526
0,1,0,0,-6.993121,16,625.28,0,31/10/2022,10527
0,1,55,1,-33.72204,0,5.11,4,31/10/2022,10528
0,1,0,0,-7.933533,43,30.02,3,31/10/2022,10529
1,0,0,0,,256,409.97,49,31/10/2022,10530
1,0,0,0,,70,2847.75,13,31/10/2022,10531
1,0,0,0,,157,75.25,33,31/10/2022,10532
0,0,0,0,-1.4592676,205,1092.93,28,31/10/2022,10533
0,1,0,0,-4.262508,287,532.46,9,31/10/2022,10534
1,1,25,1,-0.1519312,0,6275.74,48,31/10/2022,10535
0,1,0,0,-27.607298,0,31.66,0,31/10/2022,10536
0,0,120.42,1,-9.621735,0,124.35,4,31/10/2022,10537
0,1,135,0,-14.030718,230,86.36,1,31/10/2022,10538
0,0,0,0,-19.097399,0,53.45,0,31/10/2022,10539
1,0,0,0,,,86,28,31/10/2022,10540
0,1,0,0,-5.3197827,294,144.48,5,31/10/2022,10541
0,1,0,0,-57.223576,0,8.07,1,31/10/2022,10542
0,1,159.17,1,-15.243778,0,106.13,0,31/10/2022,10543
0,1,23.17,1,-10.747377,0,81.52,4,31/10/2022,10544
0,1,0,0,-9.559394,148,146.33,3,31/10/2022,10545
0,0,0,0,-1.7891003,80,149.27,3,31/10/2022,10546
0,1,109.78,1,-7.9770923,0,182.51,4,31/10/2022,10547
0,0,0,0,-28.293344,10,12.09,0,31/10/2022,10548
0,1,0,0,-38.157673,0,49.49,0,31/10/2022,10549
1,1,18.55,0,-0.16590476,,1280.62,92,31/10/2022,10550
0,1,156.96,0,-22.062729,179,60.94,2,31/10/2022,10551
0,1,120.16,1,-21.509975,0,50.65,6,31/10/2022,10552
1,1,0,0,-0.124533,,166.66,13,31/10/2022,10553
1,0,0,0,,99,81.8,8,31/10/2022,10554
1,1,0,0,,237,1294.18,89,31/10/2022,10555
0,1,0,0,-16.48921,11,66,3,31/10/2022,10556
0,1,0,0,-8.396674,73,205.29,0,31/10/2022,10557
0,1,0,0,-21.052631,0,13.37,1,31/10/2022,10558
0,0,0,0,-0.7582596,32,70.21,5,31/10/2022,10559
0,1,100,0,-0.6467558,182,855.86,19,31/10/2022,10560
1,0,0,0,,232,726.37,25,31/10/2022,10561
0,1,0,0,-8.795794,41,61.79,3,31/10/2022,10562
1,1,0,0,,336,4924.61,103,31/10/2022,10563
1,1,0,0,-0.0748645,,2942,13,31/10/2022,10564
0,1,57.72,1,-1.0278041,14,663.28,2,31/10/2022,10565
0,1,0,0,,,20.47,0,31/10/2022,10566
0,1,190.7,1,-2.5280502,0,330.46,8,31/10/2022,10567
0,1,0,0,-13.726179,0,63.15,0,31/10/2022,10568
0,1,0,0,-20.74811,19,36.29,1,31/10/2022,10569
0,1,27.39,1,-22.989563,0,20.66,1,31/10/2022,10570
0,1,0,0,-2.851145,175,464.69,12,31/10/2022,10571
1,0,0,0,-1.5886546,303,119.04,49,31/10/2022,10572
0,1,0,0,-0.12686267,106,4490.93,34,31/10/2022,10573
0,0,0,0,-7.011404,0,40.86,0,31/10/2022,10574
0,0,0,0,-11.6596,43,23.02,0,31/10/2022,10575
0,1,0,0,-3.896563,0,81.65,0,31/10/2022,10576
1,1,0,0,-0.65615076,,371.01,13,31/10/2022,10577
1,1,67,1,-0.011151682,336,6267.08,138,31/10/2022,10578
0,0,0,0,-9.318579,316,7.17,3,31/10/2022,10579
1,1,0,0,,235,17.55,30,31/10/2022,10580
0,0,0,0,-9.670428,57,960.26,1,31/10/2022,10581
0,0,0,0,-6.1238008,0,178.69,1,31/10/2022,10582
0,1,33,1,-15.483419,0,32.82,2,31/10/2022,10583
0,1,0,0,-20.14647,0,64.35,1,31/10/2022,10584
0,1,82.17,1,-8.8405,0,75.58,0,31/10/2022,10585
0,1,81.6,0,-31.935366,150,28.37,1,31/10/2022,10586
0,1,52.01,1,-16.143562,0,42.66,1,31/10/2022,10587
1,1,0,0,-15.794702,3,20.2,0,31/10/2022,10588
1,0,0,0,-10.258359,116,16.32,21,31/10/2022,10589
0,1,64.15,1,-1.598955,0,414.89,22,31/10/2022,10590
1,1,0,0,-0.5041255,212,514.79,49,31/10/2022,10591
1,1,0,0,-0.07293332,191,346.49,31,31/10/2022,10592
0,1,0,0,-111.208664,0,1.31,1,31/10/2022,10593
0,0,0,0,-1.0264022,110,1094.83,2,31/10/2022,10594
0,0,0,0,-23.214285,30,4,5,31/10/2022,10595
0,0,0,0,-9.648387,30,103.79,3,31/10/2022,10596
0,0,0,0,,4,22.89,2,31/10/2022,10597
0,1,0,1,-6.755286,150,22.16,4,31/10/2022,10598
0,1,0,0,-48.060234,63,12.91,2,31/10/2022,10599
0,1,18,1,-6.6795177,0,124.36,6,31/10/2022,10600
0,1,0,0,-27.336748,144,5.62,0,31/10/2022,10601
0,0,0,0,,7,105.99,2,31/10/2022,10602
0,1,112.49,1,-5.6527486,0,198.12,10,31/10/2022,10603
0,0,24.26,0,-5.9507895,12,66,3,31/10/2022,10604
1,1,0,0,,336,589.11,148,31/10/2022,10605
0,1,154.98,1,-8.682822,0,137.52,4,31/10/2022,10606
0,1,139.88,1,-15.605465,127,61.73,3,31/10/2022,10607
0,0,146.06,1,-1.7444018,0,232.49,7,31/10/2022,10608
0,0,205.5,1,-3.3343217,0,796.05,19,31/10/2022,10609
1,1,0,0,,,6334.27,12,31/10/2022,10610
0,1,6.87,1,-28.298874,0,19.31,2,31/10/2022,10611
0,1,462.91,1,-10.066465,0,258.71,4,31/10/2022,10612
1,1,50,1,-1.3797954,0,359.62,74,31/10/2022,10613
0,1,0,0,-86.608086,16,6.33,3,31/10/2022,10614
0,1,0,0,-12.165696,5,62.12,0,31/10/2022,10615
0,1,0,0,-11.63924,24,132.2,0,31/10/2022,10616
0,1,0,0,-44.61699,4,3.89,3,31/10/2022,10617
1,0,0,0,,336,11616.17,126,31/10/2022,10618
0,1,0,0,-9.079259,37,42.36,3,31/10/2022,10619
1,1,0,0,-0.38252383,246,957.26,47,31/10/2022,10620
0,1,0,0,-46.077446,63,7.69,3,31/10/2022,10621
0,1,59.71,1,-15.240532,0,50.2,0,31/10/2022,10622
0,1,71.83,1,-8.943322,0,86.51,8,31/10/2022,10623
0,1,113,1,-5.431887,0,211.47,5,31/10/2022,10624
1,1,0,0,,336,2487.64,107,31/10/2022,10625
0,1,0,0,-4.848196,85,115.82,3,31/10/2022,10626
0,1,0,0,-1.8757666,206,376.45,20,31/10/2022,10627
0,0,160.49,1,,220,909.55,35,31/10/2022,10628
1,0,0,0,,316,6133.79,56,31/10/2022,10629
0,1,97,1,-22.852348,0,19.8,0,31/10/2022,10630
0,1,0,0,-0.484731,147,629.53,25,31/10/2022,10631
0,0,0,0,-5.246841,15,247.98,1,31/10/2022,10632
1,1,8.36,1,-3.14302,,25.1,90,31/10/2022,10633
0,1,0,0,,153,2103.37,87,31/10/2022,10634
1,1,0,0,-0.04201071,210,6535.95,16,31/10/2022,10635
0,1,0,0,-22.128984,13,50.86,4,31/10/2022,10636
0,1,25.33,1,-7.44715,135,9.3,1,31/10/2022,10637
0,1,0,0,-13.3283415,0,100.19,1,31/10/2022,10638
1,0,0,0,,336,4599.69,86,31/10/2022,10639
0,1,0,0,-45.512566,107,15.07,0,31/10/2022,10640
0,1,39.54,1,-9.597193,0,55.54,3,31/10/2022,10641
0,0,0,0,-9.82411,73,83.24,0,31/10/2022,10642
1,1,0,0,,134,55.97,25,31/10/2022,10643
1,1,0,0,,183,147.66,30,31/10/2022,10644
0,1,0,0,-55.736614,16,20.07,0,31/10/2022,10645
0,0,0,0,-5.4859653,68,36.67,2,31/10/2022,10646
0,1,353.7,1,-24.515715,0,91.18,1,31/10/2022,10647
1,1,0,0,-0.29364523,301,3214.98,41,31/10/2022,10648
0,1,68.58,1,-6.4394865,0,124.02,7,31/10/2022,10649
0,1,0,0,-24.564907,1,25.05,0,31/10/2022,10650
0,0,0,0,-8.3482895,72,66,3,31/10/2022,10651
0,1,0,0,-1.253466,161,618.25,27,31/10/2022,10652
0,1,3,1,-19.58923,0,21.94,4,31/10/2022,10653
0,1,0,0,-92.9523,0,13.27,0,31/10/2022,10654
1,1,0,0,,336,579.86,59,31/10/2022,10655
0,0,0,0,-1.3237362,336,334.2,23,31/10/2022,10656
0,1,0,1,-19.186317,19,10.61,4,31/10/2022,10657
0,1,109,1,-3.0921845,0,302.2,14,31/10/2022,10658
1,0,0,0,,0,8.48,2,31/10/2022,10659
0,0,0,0,-2.5577965,303,355.94,12,31/10/2022,10660
0,1,398.11,1,-41.089603,0,58.97,0,31/10/2022,10661
1,0,0,0,,301,776.02,52,31/10/2022,10662
0,0,0,0,-6.5510507,38,23.79,4,31/10/2022,10663
0,0,0,0,,23,27.29,2,31/10/2022,10664
0,0,0,0,-11.6695,164,27.64,0,31/10/2022,10665
0,1,0,0,,,432.47,7,31/10/2022,10666
0,1,258.92,1,-3.7947652,0,394.22,15,31/10/2022,10667
0,1,285.98,0,-1.5006055,270,749.78,24,31/10/2022,10668
0,1,165.79,1,-17.47144,0,63.88,1,31/10/2022,10669
0,0,100.14,1,-11.189733,0,79.02,6,31/10/2022,10670
1,1,5.66,0,,191,1419.73,82,31/10/2022,10671
0,1,143,0,-5.3403893,22,130.78,0,31/10/2022,10672
0,0,230.78,1,-91.62213,0,6.54,1,31/10/2022,10673
0,0,220,1,-21.251053,0,66,5,31/10/2022,10674
1,1,0,0,,211,868.04,42,31/10/2022,10675
1,1,0,0,-0.13289289,,516.74,13,31/10/2022,10676
1,0,0,0,,17,1283.83,4,31/10/2022,10677
1,1,0,0,,171,1273.94,81,31/10/2022,10678
0,1,0,0,-16.512167,97,24.52,2,31/10/2022,10679
0,0,0,0,-12.050209,0,1.95,24,31/10/2022,10680
1,1,0,0,-0.009577482,,1973.82,303,31/10/2022,10681
0,1,0,0,-21.470467,122,14.21,1,31/10/2022,10682
1,1,0,0,,321,623.91,38,31/10/2022,10683
0,0,0,0,-16.98633,17,9.02,0,31/10/2022,10684
0,1,0,1,-9.689998,67,41.29,4,31/10/2022,10685
0,1,63.16,1,-21.337402,0,29.33,2,31/10/2022,10686
0,0,0,0,-13.824664,73,12.3,0,31/10/2022,10687
0,0,0,0,-18.259024,99,13.55,2,31/10/2022,10688
1,1,0,0,,0,0.03,46,31/10/2022,10689
0,1,307.03,1,-15.883075,0,136.76,1,31/10/2022,10690
0,1,117.97,1,-3.799073,0,406.37,22,31/10/2022,10691
1,0,0,0,,336,17.78,78,31/10/2022,10692
1,1,0,0,,336,925.37,104,31/10/2022,10693
1,1,0,0,,230,653.33,42,31/10/2022,10694
0,1,0,0,-1.2126929,298,732.15,18,31/10/2022,10695
1,1,0,0,-0.2743108,103,62.91,21,31/10/2022,10696
1,1,0,0,,177,2356.8,29,31/10/2022,10697
1,0,29.76,1,-0.31373894,0,2207.64,16,31/10/2022,10698
0,1,183,1,-81.43654,0,20.49,0,31/10/2022,10699
1,0,0,0,-0.93613803,,703.57,28,31/10/2022,10700
1,0,0,0,,178,14.96,49,31/10/2022,10701
1,0,0,0,,336,4599.69,86,31/10/2022,10702
0,1,0,0,-4.8566413,112,41.27,8,31/10/2022,10703
0,1,209,1,-97.16294,0,5.22,3,31/10/2022,10704
1,0,0,0,,92,7.01,2,31/10/2022,10705
0,1,312.91,1,-3.6580634,0,606.05,26,31/10/2022,10706
0,0,21.96,1,-3.5971665,282,211.63,21,31/10/2022,10707
0,1,0,0,-1.0297315,109,965.06,19,31/10/2022,10708
0,1,0,0,-10.102822,37,93.09,0,31/10/2022,10709
0,1,0,0,-1.2440416,148,396.57,9,31/10/2022,10710
0,0,0,0,-23.852562,27,130.33,4,31/10/2022,10711
0,0,0,0,-0.40075168,235,1836.53,34,31/10/2022,10712
0,1,0,0,-10.86329,10,66,3,31/10/2022,10713
1,1,0,0,-0.20954804,255,5649.8,37,31/10/2022,10714
0,1,0,0,-14.14632,278,83.63,2,31/10/2022,10715
1,0,0,0,,329,26.86,57,31/10/2022,10716
1,1,0,0,-0.035787392,336,1313.93,77,31/10/2022,10717
0,0,0,0,-14.175525,233,52.84,3,31/10/2022,10718
0,0,25.18,1,-4.7810135,0,74.48,4,31/10/2022,10719
1,1,0,0,-2.8391168,207,37.55,37,31/10/2022,10720
0,0,0,0,,10,79.99,3,31/10/2022,10721
0,1,0,0,-11.695403,0,37.21,0,31/10/2022,10722
0,1,234.55,1,-0.48499644,0,1521.97,46,31/10/2022,10723
1,0,0,0,,0,13.6,0,31/10/2022,10724
0,0,0,0,-10.953448,0,170.23,0,31/10/2022,10725
0,1,360.52,1,-180.39023,0,11.09,10,31/10/2022,10726
0,1,0,0,,,661.67,73,31/10/2022,10727
1,0,0,0,,202,910.41,37,31/10/2022,10728
0,1,0,0,-11.154669,0,31.12,0,31/10/2022,10729
0,1,0,1,-1.0928962,212,740.3,38,31/10/2022,10730
0,1,575.49,0,-0.6517946,174,2981.74,49,31/10/2022,10731
0,1,0,0,-13.559261,60,78.76,0,31/10/2022,10732
0,1,0,0,-4.2577896,196,145.01,18,31/10/2022,10733
1,1,37.59,1,-0.2207136,,375.93,60,31/10/2022,10734
0,1,0,0,-13.211319,47,36.47,4,31/10/2022,10735
0,1,257.44,1,-6.229127,0,366.56,24,31/10/2022,10736
1,0,196.08,0,-0.15531729,174,1352.63,29,31/10/2022,10737
1,0,0,0,,155,78.3,26,31/10/2022,10738
0,1,63.24,1,-10.804665,59,34.59,3,31/10/2022,10739
0,0,0,0,-7.601446,0,55.01,1,31/10/2022,10740
0,0,85,1,-3.3510072,10,89.77,3,31/10/2022,10741
0,1,463.18,1,-9.872522,154,150.97,15,31/10/2022,10742
0,1,37,1,-56.934692,0,23.84,0,31/10/2022,10743
0,0,233.22,1,-2.691204,0,554.58,13,31/10/2022,10744
0,1,0,0,-18.867924,18,53.07,0,31/10/2022,10745
0,1,250.21,1,-60.028664,0,30.82,2,31/10/2022,10746
1,1,0,0,-0.11584472,,1047.45,12,31/10/2022,10747
0,0,0,0,-1.6552347,9,39.86,0,31/10/2022,10748
0,1,0,0,-1.7201282,269,648.73,14,31/10/2022,10749
0,1,35.61,1,-27.591555,0,15.34,11,31/10/2022,10750
0,1,136.25,1,-55.61866,0,14.65,0,31/10/2022,10751
1,1,0,0,-104.16351,,0.03,56,31/10/2022,10752
1,0,0,0,-1.5413022,,0.29,46,31/10/2022,10753
1,1,0,0,,127,57.56,22,31/10/2022,10754
0,0,0,0,-12.561716,49,20.3,4,31/10/2022,10755
0,1,233,1,-2.0770578,0,1206.1,21,31/10/2022,10756
1,1,0,0,,252,200.97,72,31/10/2022,10757
0,1,146.83,1,-22.976938,0,58.51,1,31/10/2022,10758
0,1,0,0,-1.8039305,250,143.67,21,31/10/2022,10759
0,1,0,0,-10.598773,0,260.62,1,31/10/2022,10760
0,1,0,0,-119.886444,118,4.53,0,31/10/2022,10761
0,1,0,0,-0.22457357,142,3556.76,24,31/10/2022,10762
0,0,333,1,-3.5684657,0,1022.78,14,31/10/2022,10763
0,1,61.36,1,-7.902018,0,34.6,0,31/10/2022,10764
1,1,0,0,-0.95585054,298,267.24,37,31/10/2022,10765
0,0,0,0,-8.973273,46,9.83,0,31/10/2022,10766
1,0,0,0,,10,59.25,2,31/10/2022,10767
1,1,0,0,-0.571136,,185.33,119,31/10/2022,10768
1,0,0,0,,336,30,72,31/10/2022,10769
0,1,0,0,-7.7917366,0,25.82,0,31/10/2022,10770
0,1,0,0,-5.2683406,0,30.62,0,31/10/2022,10771
0,1,0,0,-25.394535,9,31.72,2,31/10/2022,10772
1,0,0,0,-0.87166435,,280.8,11,31/10/2022,10773
0,1,0,0,-13.803182,22,74.24,0,31/10/2022,10774
0,1,0,0,-16.810228,124,64.3,0,31/10/2022,10775
1,0,0,0,,0,3.7,8,31/10/2022,10776
1,1,0,0,,174,1617.81,83,31/10/2022,10777
0,0,0,0,-5.060955,72,42.99,1,31/10/2022,10778
0,1,607.71,1,-294.6975,0,4.91,0,31/10/2022,10779
0,0,0,0,-1.2332422,195,198.41,16,31/10/2022,10780
1,0,0,0,,0,0.69,20,31/10/2022,10781
0,0,0,0,-4.512968,26,17.76,5,31/10/2022,10782
1,1,0,0,,336,2535.74,141,31/10/2022,10783
